8.59037	0.923749	5.23522	0.494403	0.120622	0.0934652	8.60472	1.06011	5.06537	0.865226
8.83315	0.984303	5.19751	0.599044	0.118858	0.0943955	8.85775	1.10473	5.05216	0.919037
9.12555	1.02278	5.2447	0.618157	0.117127	0.0956044	9.1101	1.15208	5.03798	0.974245
9.36634	1.0546	5.20568	0.62345	0.115444	0.0974768	9.36172	1.20223	5.0228	1.03082
9.64767	1.12859	5.2557	0.744605	0.11398	0.098404	9.61255	1.25524	5.00656	1.08873
9.92726	1.26158	5.27512	1.0113	0.112931	0.0974071	9.86254	1.31118	4.98922	1.14794
10.1726	1.34374	5.01754	1.07363	0.111873	0.096212	10.1117	1.37011	4.97074	1.20841
10.3935	1.42346	4.95934	1.15021	0.110561	0.0949806	10.3598	1.4321	4.95106	1.2701
10.6235	1.49384	4.72547	1.15999	0.109202	0.0937874	10.6069	1.49721	4.93014	1.33298
10.8412	1.51946	4.69656	1.07318	0.107878	0.092915	10.853	1.56549	4.90794	1.39701
11.1126	1.56195	4.88881	1.0548	0.10661	0.0925298	11.0979	1.637	4.8844	1.46213
11.395	1.60815	4.9591	1.03137	0.105677	0.0928035	11.3416	1.71179	4.85948	1.52832
11.6264	1.64927	4.86294	0.994795	0.104664	0.0941614	11.584	1.78992	4.83313	1.59551
11.8532	1.71891	4.83006	1.05156	0.103579	0.0958455	11.8251	1.87144	4.80531	1.66366
12.1138	1.80269	4.99052	1.15491	0.102702	0.0974692	12.0647	1.95639	4.77598	1.73273
12.359	1.83328	4.98654	1.08139	0.101933	0.101244	12.3029	2.04482	4.74508	1.80265
12.6186	1.88203	5.09348	1.07865	0.101511	0.106718	12.5394	2.13677	4.71257	1.87338
12.819	2.03391	4.98005	1.35227	0.100672	0.109358	12.7743	2.23227	4.67842	1.94485
13.09	2.14108	5.12891	1.47701	0.100341	0.111553	13.0075	2.33137	4.64258	2.01701
13.2968	2.29554	5.02534	1.70225	0.0996839	0.112145	13.2388	2.43409	4.605	2.08981
13.4717	2.42156	4.6114	1.77728	0.098722	0.112279	13.4682	2.54047	4.56565	2.16317
13.7205	2.54845	4.63793	1.87697	0.0978463	0.112095	13.6955	2.65053	4.52448	2.23703
13.9416	2.64679	4.58106	1.88382	0.0969776	0.112198	13.9208	2.7643	4.48147	2.31134
14.1694	2.815	4.56423	2.0826	0.0961538	0.111537	14.1439	2.88179	4.43656	2.38601
14.423	2.92165	4.7388	2.1122	0.0956103	0.11107	14.3646	3.00303	4.38974	2.46099
14.6314	2.99064	4.69391	2.01932	0.0949849	0.111586	14.583	3.12802	4.34097	2.5362
14.8655	3.13921	4.73835	2.16042	0.0945681	0.111692	14.7989	3.25679	4.29021	2.61157
15.0776	3.34858	4.67117	2.4349	0.0941495	0.110868	15.0122	3.38932	4.23744	2.68703
15.2903	3.49533	4.46154	2.46693	0.0937671	0.11001	15.2228	3.52563	4.18263	2.76249
15.5049	3.69767	4.42785	2.67814	0.0934798	0.109181	15.4306	3.66572	4.12575	2.83789
15.7189	3.80917	4.36548	2.60558	0.0933249	0.108297	15.6355	3.80957	4.06678	2.91315
15.9409	3.96053	4.36738	2.66051	0.0934947	0.107435	15.8375	3.95719	4.00571	2.98817
16.1413	4.09002	4.15297	2.60674	0.0936854	0.106617	16.0363	4.10854	3.94251	3.0629
16.3335	4.30596	4.10265	2.83533	0.0938118	0.105924	16.2319	4.26363	3.87716	3.13723
16.549	4.44971	4.12795	2.84011	0.0943591	0.105172	16.4242	4.42242	3.80966	3.21109
16.7239	4.63128	4.05859	2.9505	0.0946272	0.104538	16.613	4.5849	3.74	3.28438
16.8852	4.77533	3.68426	2.86301	0.0945177	0.103809	16.7983	4.75103	3.66817	3.35704
17.0383	5.03284	3.59492	3.16881	0.0940928	0.103933	16.9799	4.92077	3.59416	3.42897
17.2166	5.16762	3.55429	3.09237	0.0936816	0.103561	17.1579	5.09409	3.51797	3.50008
17.3681	5.37135	3.49074	3.22615	0.0931186	0.103518	17.3319	5.27094	3.4396	3.57028
17.5342	5.49818	3.40002	3.10922	0.0925478	0.102945	17.5019	5.45128	3.35907	3.63949
17.721	5.63739	3.43654	3.06316	0.0921212	0.102238	17.6679	5.63506	3.27637	3.70762
17.8763	5.79302	3.2741	3.02998	0.0916572	0.101601	17.8297	5.82221	3.19151	3.77458
18.0402	6.02235	3.25112	3.23161	0.0912497	0.100928	17.9872	6.01269	3.10453	3.84027
18.1993	6.2038	3.22178	3.27874	0.0909003	0.100262	18.1402	6.20641	3.01542	3.90462
18.3123	6.48711	3.09375	3.59855	0.0903479	0.100066	18.2888	6.40332	2.92421	3.96753
18.4527	6.67217	2.97101	3.58049	0.0897953	0.0997272	18.4328	6.60333	2.83093	4.0289
18.597	6.82205	2.97232	3.5067	0.0892696	0.0991097	18.572	6.80638	2.7356	4.08867
18.7541	7.0081	3.0187	3.54533	0.0888698	0.0984895	18.7064	7.01237	2.63825	4.14672
18.9508	7.16595	3.11286	3.48382	0.0892369	0.0980721	18.8359	7.22122	2.53893	4.20299
19.0517	7.32431	2.78808	3.36875	0.0892624	0.0982062	18.9604	7.43283	2.43767	4.25737
19.1267	7.64476	2.61353	3.77401	0.0888724	0.0976131	19.0798	7.64712	2.3345	4.3098
19.256	7.82717	2.59333	3.74981	0.0886009	0.0971134	19.1939	7.86397	2.22949	4.36017
19.3266	8.07721	2.45746	3.92479	0.0881163	0.0965427	19.3028	8.08329	2.12266	4.40842
19.4313	8.26782	2.42319	3.91534	0.0876442	0.0960633	19.4062	8.30497	2.01409	4.45445
19.5252	8.42481	2.38419	3.82498	0.0871681	0.0961593	19.5042	8.5289	1.90381	4.49819
19.6283	8.59919	2.2416	3.73347	0.0867371	0.0970424	19.5966	8.75494	1.7919	4.53956
19.784	8.80018	2.32141	3.75705	0.0869041	0.0984223	19.6835	8.983	1.67841	4.57848
19.8703	8.98881	2.10995	3.69709	0.0871358	0.100685	19.7645	9.21294	1.56341	4.61488
19.9867	9.25945	2.09964	3.90958	0.088013	0.101995	19.8398	9.44463	1.44697	4.64869
20.0468	9.44354	1.81269	3.7961	0.0887008	0.104341	19.9093	9.67795	1.32916	4.67984
20.116	9.72942	1.73406	4.04299	0.0894635	0.105505	19.9728	9.91275	1.21005	4.70826
20.1788	9.97366	1.68203	4.16329	0.0902951	0.106488	20.0303	10.1489	1.08972	4.73389
20.2153	10.2923	1.54494	4.45276	0.0908584	0.106364	20.0818	10.3863	0.968259	4.75666
20.2423	10.4975	1.23881	4.31152	0.0911447	0.106602	20.1271	10.6247	0.845742	4.77652
20.2892	10.8105	1.16947	4.55694	0.0915275	0.10619	20.1663	10.864	0.722256	4.7934
20.3167	11.0629	1.0362	4.59459	0.0918283	0.105729	20.1993	11.1041	0.597892	4.80727
20.3517	11.3171	0.992013	4.66018	0.0922303	0.10523	20.2261	11.3449	0.472738	4.81807
20.3157	11.524	0.482818	4.42145	0.0920278	0.104886	20.2466	11.5861	0.346889	4.82575
20.3799	11.784	0.547429	4.50323	0.0923347	0.104456	20.2608	11.8275	0.220439	4.83027
20.402	12.0137	0.624311	4.571	0.0928249	0.104087	20.2687	12.0692	0.093487	4.83159
20.3823	12.3395	0.478591	4.82405	0.0930324	0.10362	20.2701	12.3108	-0.0338694	4.82968
20.3498	12.5387	0.0702284	4.54224	0.0929544	0.103129	20.2652	12.5522	-0.161529	4.82451
20.3727	12.7924	0.0983807	4.59976	0.0932336	0.102636	20.254	12.7933	-0.28939	4.81605
20.3738	12.9917	-0.0236086	4.44145	0.0937492	0.102233	20.2363	13.0339	-0.417348	4.80428
20.3361	13.2185	-0.101235	4.46544	0.0940751	0.101894	20.2122	13.2738	-0.545298	4.78918
20.3049	13.4311	-0.222161	4.40031	0.0943852	0.101726	20.1818	13.5129	-0.673135	4.77072
20.2744	13.7255	-0.295944	4.58466	0.0947669	0.101288	20.1449	13.7509	-0.800753	4.74892
20.2336	13.9202	-0.522724	4.37683	0.0951699	0.101032	20.1017	13.9878	-0.928043	4.72374
20.1644	14.2126	-0.64647	4.56644	0.0953378	0.100581	20.0521	14.2233	-1.0549	4.69521
20.0995	14.4195	-0.825028	4.43828	0.0954125	0.100194	19.9962	14.4573	-1.18121	4.66331
19.9753	14.7151	-1.03407	4.64124	0.0950689	0.0997787	19.934	14.6897	-1.30687	4.62805
19.9121	14.9131	-1.11073	4.51119	0.0947515	0.0993423	19.8655	14.9202	-1.43177	4.58944
19.8898	15.1404	-1.04088	4.50354	0.0947896	0.0989124	19.7908	15.1486	-1.55581	4.54751
19.7869	15.3071	-1.56158	4.03273	0.0946506	0.0986864	19.7099	15.3749	-1.67887	4.50226
19.7554	15.4988	-1.45735	3.99284	0.0950382	0.0986986	19.6229	15.5989	-1.80085	4.45372
19.6769	15.6753	-1.51809	3.89139	0.0955988	0.0991818	19.5298	15.8203	-1.92164	4.40193
19.5519	15.9276	-1.6509	4.04278	0.0958425	0.0992915	19.4307	16.039	-2.04114	4.3469
19.4541	16.1189	-1.70255	4.0032	0.0961595	0.0996534	19.3257	16.2549	-2.15925	4.28868
19.3403	16.3204	-1.76513	4.0167	0.0964386	0.100142	19.2148	16.4679	-2.27586	4.22731
19.2342	16.4925	-1.94929	3.81589	0.0968296	0.101129	19.0981	16.6777	-2.39087	4.16284
19.0825	16.7456	-2.0972	3.97799	0.0969148	0.101489	18.9757	16.8841	-2.50418	4.0953
18.9411	16.9146	-2.49392	3.61829	0.0968871	0.102259	18.8477	17.0872	-2.61571	4.02476
18.7273	17.2041	-2.742	3.89703	0.0965059	0.102116	18.7142	17.2866	-2.72534	3.95127
18.607	17.4091	-2.5967	4.02298	0.096164	0.101919	18.5752	17.4822	-2.83299	3.87489
18.3807	17.6389	-2.82449	4.12262	0.0958882	0.101564	18.4309	17.674	-2.93858	3.79568
18.2306	17.8257	-2.88367	4.03279	0.0956184	0.101217	18.2814	17.8617	-3.042	3.71372
18.1187	18.0178	-2.80667	3.99981	0.0952497	0.100853	18.1268	18.0453	-3.14318	3.62906
17.9495	18.1546	-3.09414	3.60283	0.0948953	0.100652	17.9671	18.2246	-3.24204	3.5418
17.8395	18.2895	-2.9714	3.48679	0.0945871	0.100726	17.8026	18.3994	-3.3385	3.45199
17.713	18.4525	-3.0034	3.35798	0.0944827	0.100861	17.6334	18.5697	-3.43247	3.35973
17.5009	18.6647	-3.16491	3.47785	0.0941955	0.100667	17.4595	18.7353	-3.5239	3.26509
17.3278	18.7884	-3.34199	3.18342	0.0939301	0.100722	17.281	18.8962	-3.61271	3.16817
17.1726	18.9293	-3.30586	3.13907	0.0938001	0.100903	17.0983	19.0521	-3.69883	3.06904
17.0033	19.0909	-3.40074	3.05453	0.0937871	0.10099	16.9113	19.203	-3.78221	2.9678
16.7784	19.224	-3.51651	3.03143	0.0935767	0.101184	16.7201	19.3488	-3.86278	2.86455
16.5839	19.3716	-3.69683	2.86265	0.0933711	0.101314	16.5251	19.4894	-3.9405	2.75938
16.3367	19.561	-3.86279	2.98451	0.0930389	0.101093	16.3262	19.6246	-4.01531	2.65237
16.1181	19.6309	-4.04662	2.61524	0.0927073	0.101272	16.1237	19.7545	-4.08716	2.54364
15.9056	19.7884	-4.08321	2.67592	0.0923835	0.1012	15.9176	19.8789	-4.15602	2.43329
15.7096	19.9051	-4.05179	2.64074	0.0920577	0.101143	15.7082	19.9978	-4.22185	2.32141
15.4669	20.0824	-4.16766	2.75065	0.0917667	0.100817	15.4956	20.111	-4.28461	2.2081
15.2356	20.2271	-4.32841	2.63299	0.0915221	0.100469	15.2799	20.2185	-4.34427	2.09347
15.068	20.3574	-4.21264	2.61351	0.0912076	0.100169	15.0613	20.3203	-4.4008	1.97763
14.8319	20.434	-4.39411	2.29849	0.0908972	0.0998362	14.84	20.4162	-4.4542	1.86068
14.6229	20.5572	-4.37261	2.31217	0.0905892	0.0995846	14.6161	20.5063	-4.50443	1.74272
14.3759	20.6431	-4.57577	2.03817	0.0902899	0.0993421	14.3897	20.5904	-4.55149	1.62386
14.1331	20.7195	-4.59716	1.98985	0.0900155	0.099096	14.1611	20.6686	-4.59537	1.50421
13.8879	20.7883	-4.74527	1.73603	0.0897819	0.0988412	13.9304	20.7408	-4.63606	1.38386
13.6069	20.8603	-4.84366	1.71965	0.0897888	0.098609	13.6977	20.807	-4.67357	1.26294
13.3544	20.8876	-5.01125	1.32447	0.0899268	0.0982982	13.4632	20.8671	-4.70789	1.14153
13.1184	20.9251	-4.96301	1.26137	0.0900622	0.097977	13.2271	20.9211	-4.73904	1.01975
12.8761	20.981	-5.01031	1.13469	0.0902335	0.0976631	12.9895	20.969	-4.76702	0.897694
12.7073	21.0164	-4.80194	1.06655	0.0900093	0.0973486	12.7506	21.0108	-4.79186	0.775469
12.4374	21.0573	-4.96717	0.880675	0.0899116	0.0970399	12.5106	21.0465	-4.81358	0.653175
12.194	21.1015	-4.95498	0.879411	0.089827	0.0967516	12.2695	21.0761	-4.83219	0.530912
11.9471	21.1172	-5.04676	0.625967	0.089771	0.0964551	12.0276	21.0996	-4.84773	0.408778
11.7188	21.0886	-4.96158	0.498837	0.089642	0.0961777	11.785	21.117	-4.86022	0.286869
11.4596	21.0721	-5.05457	0.259209	0.0895973	0.0959794	11.5418	21.1283	-4.86971	0.165281
11.2631	21.0662	-4.90757	0.205639	0.0893615	0.0958279	11.2982	21.1335	-4.87623	0.0441057
10.9915	21.0264	-5.03598	-0.0541046	0.0892221	0.0958965	11.0544	21.1327	-4.87982	-0.076565
10.8022	20.9889	-4.86637	-0.140381	0.0889504	0.0962021	10.8105	21.1259	-4.88053	-0.196643
10.5283	20.9891	-4.94686	-0.117187	0.0887293	0.0963955	10.5666	21.1131	-4.8784	-0.31604
10.227	21.0385	-5.10401	0.00646892	0.0887749	0.0962012	10.3229	21.0943	-4.87349	-0.434674
9.96656	21.0198	-5.19367	-0.21526	0.0889402	0.095989	10.0795	21.0697	-4.86585	-0.552463
9.81359	20.9768	-4.91308	-0.30563	0.0886914	0.0958225	9.83658	21.0391	-4.85554	-0.669327
9.56348	20.9643	-4.93094	-0.311255	0.0884588	0.095583	9.59422	21.0028	-4.84262	-0.785189
9.40387	20.9147	-4.69864	-0.399116	0.0882849	0.0953653	9.35258	20.9607	-4.82714	-0.899977
9.17363	20.8682	-4.76717	-0.668049	0.0881527	0.0951462	9.11177	20.9128	-4.80919	-1.01362
8.85169	20.8521	-4.98505	-0.614189	0.0879082	0.0948692	8.87192	20.8594	-4.78881	-1.12605
8.62684	20.7696	-4.97491	-0.904722	0.0876536	0.0946221	8.63315	20.8003	-4.76608	-1.2372
8.34068	20.6905	-5.05749	-0.961292	0.0874994	0.0944108	8.39557	20.7358	-4.74108	-1.34701
8.0878	20.6121	-5.10848	-1.18624	0.0874158	0.0942268	8.1593	20.6657	-4.71387	-1.45542
7.86032	20.529	-5.02855	-1.23777	0.0873004	0.0940713	7.92445	20.5903	-4.68453	-1.56237
7.62327	20.4447	-5.06275	-1.509	0.087202	0.0939313	7.69111	20.5096	-4.65313	-1.66781
7.29758	20.3877	-5.25533	-1.45902	0.0878018	0.0937045	7.45939	20.4237	-4.61975	-1.7717
7.03378	20.2945	-5.27732	-1.57774	0.0887739	0.0934843	7.22939	20.3326	-4.58448	-1.87399
6.78913	20.2069	-5.22485	-1.59776	0.0899335	0.0932488	7.00119	20.2364	-4.54738	-1.97462
6.53733	20.1168	-5.22287	-1.70483	0.0914147	0.0929996	6.7749	20.1352	-4.50854	-2.07357
6.32012	20.0208	-5.10558	-1.73254	0.0927573	0.0927444	6.55059	20.0292	-4.46805	-2.17079
6.08224	19.9275	-5.09767	-1.88837	0.0942837	0.0924918	6.32834	19.9183	-4.42598	-2.26625
5.84039	19.8305	-5.06298	-1.89519	0.0960878	0.0922616	6.10823	19.8027	-4.38241	-2.35993
5.57331	19.6879	-5.14956	-2.22596	0.0986353	0.0920114	5.89034	19.6824	-4.33744	-2.45178
5.45943	19.5545	-4.76822	-2.28764	0.0996337	0.0917627	5.67472	19.5577	-4.29114	-2.5418
5.24124	19.4044	-4.73643	-2.48589	0.100669	0.0915326	5.46145	19.4284	-4.24359	-2.62995
5.05935	19.2989	-4.5982	-2.45852	0.101369	0.091288	5.25059	19.2948	-4.19488	-2.71622
4.86416	19.1842	-4.51019	-2.4563	0.101929	0.0910665	5.04219	19.157	-4.1451	-2.80059
4.74023	19.0346	-4.23638	-2.51897	0.101899	0.0908365	4.8363	19.015	-4.09432	-2.88305
4.5075	18.8822	-4.33213	-2.77465	0.102037	0.0906023	4.63297	18.8689	-4.04263	-2.96359
4.35511	18.7503	-4.16537	-2.7699	0.101923	0.0903936	4.43224	18.7188	-3.99012	-3.0422
4.16562	18.6054	-4.11563	-2.79455	0.101777	0.0902053	4.23416	18.5648	-3.93685	-3.11888
4.07642	18.4544	-3.80575	-2.82858	0.101549	0.0900357	4.03876	18.4071	-3.88293	-3.19362
3.86669	18.2787	-3.92515	-3.26774	0.101298	0.0898346	3.84606	18.2457	-3.82841	-3.26644
3.58627	18.1332	-4.15164	-3.22552	0.101162	0.089683	3.65611	18.0807	-3.77339	-3.33732
3.41332	17.9828	-4.04884	-3.13761	0.100981	0.0895963	3.46891	17.9122	-3.71795	-3.40627
3.18064	17.8165	-4.12673	-3.15242	0.100996	0.0895334	3.28449	17.7402	-3.66215	-3.47331
2.96287	17.6325	-4.18913	-3.44223	0.101231	0.0894356	3.10287	17.565	-3.60609	-3.53844
2.81549	17.5128	-4.03525	-3.35059	0.101269	0.0896577	2.92405	17.3866	-3.54982	-3.60167
2.64111	17.2966	-3.98661	-3.70031	0.101298	0.0896673	2.74805	17.2051	-3.49344	-3.66302
2.48634	17.1038	-3.86633	-3.71667	0.101239	0.0896367	2.57486	17.0205	-3.437	-3.72251
2.30341	16.9383	-3.82449	-3.5355	0.101238	0.0897205	2.4045	16.833	-3.38059	-3.78014
2.16543	16.7695	-3.68375	-3.52292	0.101113	0.0899406	2.23695	16.6427	-3.32428	-3.83595
1.96243	16.5702	-3.73044	-3.56204	0.101157	0.0901156	2.07221	16.4497	-3.26812	-3.88995
1.82685	16.3426	-3.5855	-3.65312	0.101078	0.0901087	1.91027	16.254	-3.21219	-3.94216
1.65212	16.1641	-3.5742	-3.64979	0.101068	0.0902067	1.75112	16.0557	-3.15656	-3.99261
1.46132	15.999	-3.6094	-3.61819	0.101249	0.090544	1.59474	15.8549	-3.10129	-4.04132
1.30143	15.7641	-3.56433	-4.0057	0.101469	0.0906612	1.44111	15.6517	-3.04644	-4.08832
1.14882	15.541	-3.49222	-4.04671	0.101697	0.0906809	1.29021	15.4463	-2.99207	-4.13364
0.967038	15.3457	-3.51318	-4.04296	0.102171	0.0907659	1.14201	15.2386	-2.93825	-4.1773
0.766079	15.1222	-3.5786	-4.08207	0.103155	0.090779	0.996486	15.0288	-2.88503	-4.21933
0.609213	14.9404	-3.51931	-3.97811	0.104272	0.090961	0.853604	14.8169	-2.83246	-4.25977
0.551238	14.734	-3.20003	-3.98515	0.104618	0.0911903	0.71333	14.603	-2.78061	-4.29864
0.414873	14.4879	-3.13356	-4.30526	0.10495	0.091237	0.575628	14.3872	-2.72952	-4.33598
0.256425	14.2614	-3.13724	-4.32564	0.105455	0.0912397	0.440459	14.1696	-2.67925	-4.37181
0.0981452	14.0033	-3.13535	-4.66413	0.106173	0.0910999	0.307779	13.9502	-2.62984	-4.40617
0.140408	13.7582	-2.59525	-4.66967	0.105958	0.090911	0.177545	13.7292	-2.58135	-4.43909
0.0157517	13.5115	-2.57885	-4.81817	0.10574	0.0907029	0.0497099	13.5065	-2.53381	-4.47061
-0.142673	13.2726	-2.65903	-4.81693	0.105595	0.090498	-0.0757753	13.2823	-2.48728	-4.50075
-0.278724	13.0533	-2.67299	-4.66334	0.105492	0.0902923	-0.198962	13.0566	-2.44179	-4.52955
-0.236626	12.8422	-2.19658	-4.6061	0.105402	0.0900919	-0.319903	12.8295	-2.39739	-4.55704
-0.374087	12.6129	-2.27611	-4.52003	0.105254	0.0898922	-0.438654	12.6011	-2.35412	-4.58326
-0.483844	12.3832	-2.26487	-4.52627	0.105126	0.089694	-0.555273	12.3714	-2.31202	-4.60823
-0.623884	12.1699	-2.33845	-4.52221	0.104936	0.0895152	-0.669818	12.1404	-2.27111	-4.63198
-0.67986	11.9615	-2.17276	-4.48276	0.104925	0.0893865	-0.78235	11.9083	-2.23144	-4.65456
-0.826529	11.7251	-2.27369	-4.56169	0.104786	0.0892505	-0.892931	11.6751	-2.19304	-4.67598
-1.02865	11.4767	-2.51513	-4.61106	0.10457	0.0890855	-1.00163	11.4409	-2.15594	-4.69628
-1.13691	11.2481	-2.478	-4.51086	0.104358	0.0889344	-1.1085	11.2057	-2.12017	-4.71549
-1.30909	11.0226	-2.60998	-4.52011	0.104321	0.0888094	-1.21362	10.9695	-2.08575	-4.73364
-1.41225	10.7686	-2.49878	-4.80473	0.104283	0.0886481	-1.31706	10.7324	-2.05273	-4.75075
-1.52582	10.5116	-2.46849	-4.8326	0.104294	0.0884632	-1.41889	10.4945	-2.02111	-4.76686
-1.63769	10.2399	-2.4134	-5.02303	0.10436	0.0882785	-1.51917	10.2559	-1.99093	-4.78198
-1.69915	10.0356	-2.24831	-4.92104	0.104271	0.0880978	-1.61797	10.0165	-1.96221	-4.79615
-1.78888	9.80475	-2.19069	-4.85513	0.104159	0.0879289	-1.71539	9.77637	-1.93498	-4.80939
-1.83395	9.59459	-2.01143	-4.77595	0.103948	0.0878259	-1.81147	9.53564	-1.90924	-4.82172
-1.96315	9.33192	-2.06074	-4.97145	0.103793	0.0876738	-1.90631	9.29431	-1.88502	-4.83316
-2.03596	9.0353	-1.9823	-5.05079	0.1036	0.0874957	-1.99998	9.05243	-1.86233	-4.84374
-2.11477	8.8146	-1.94477	-4.89995	0.103392	0.0873122	-2.09256	8.81003	-1.8412	-4.85347
-2.20145	8.56637	-1.91619	-4.90221	0.103182	0.0871293	-2.18412	8.56717	-1.82164	-4.86238
-2.34404	8.30107	-2.037	-4.99643	0.103064	0.0869601	-2.27474	8.32388	-1.80365	-4.87047
-2.36493	8.08168	-1.81073	-4.90707	0.10285	0.0867796	-2.3645	8.0802	-1.78726	-4.87778
-2.412	7.87557	-1.67824	-4.83119	0.102672	0.0866371	-2.45348	7.83617	-1.77248	-4.8843
-2.53031	7.62253	-1.77434	-4.86813	0.102463	0.0864811	-2.54177	7.59184	-1.75931	-4.89006
-2.69591	7.37982	-2.03357	-4.77771	0.102341	0.0863289	-2.62944	7.34723	-1.74777	-4.89507
-2.80264	7.12659	-2.05018	-4.80789	0.10228	0.0861664	-2.71658	7.10238	-1.73786	-4.89933
-2.85877	6.89363	-1.8573	-4.91011	0.102133	0.0860222	-2.80326	6.85734	-1.72958	-4.90286
-2.87545	6.70383	-1.63862	-4.75712	0.10193	0.0860459	-2.88957	6.61214	-1.72295	-4.90566
-2.91423	6.4941	-1.56688	-4.56802	0.101799	0.0862518	-2.97559	6.36681	-1.71797	-4.90774
-2.96877	6.26481	-1.50289	-4.55565	0.101764	0.0865569	-3.0614	6.12139	-1.71464	-4.90911
-3.10022	6.005	-1.61771	-4.74212	0.101604	0.0867685	-3.14709	5.87592	-1.71297	-4.90976
-3.19659	5.72047	-1.6726	-4.84887	0.101427	0.0867818	-3.23274	5.63043	-1.71295	-4.9097
-3.3037	5.4697	-1.80374	-4.77957	0.101229	0.0867737	-3.31843	5.38496	-1.71458	-4.90893
-3.41224	5.20207	-1.86097	-4.85347	0.10103	0.0866912	-3.40424	5.13955	-1.71787	-4.90745
-3.47819	4.9557	-1.72344	-4.93122	0.100834	0.0866064	-3.49026	4.89422	-1.72281	-4.90525
-3.60929	4.65975	-1.85522	-5.07652	0.100657	0.086439	-3.57657	4.64902	-1.72939	-4.90233
-3.71294	4.40444	-1.97192	-4.99115	0.100508	0.08627	-3.66325	4.40398	-1.73763	-4.89868
-3.86219	4.118	-2.11053	-5.121	0.100555	0.0861402	-3.75039	4.15913	-1.74749	-4.8943
-3.93617	3.8823	-1.92758	-5.13282	0.100545	0.0859965	-3.83806	3.91452	-1.75899	-4.88918
-3.99302	3.66446	-1.82073	-5.00033	0.100437	0.0858311	-3.92635	3.67019	-1.77212	-4.8833
-4.07521	3.47932	-1.86004	-4.76386	0.100312	0.0857293	-4.01533	3.42616	-1.78686	-4.87666
-4.16604	3.23685	-1.85635	-4.77298	0.100191	0.085631	-4.10509	3.18248	-1.8032	-4.86925
-4.28359	2.97598	-1.98109	-4.81461	0.100147	0.0854977	-4.19571	2.93919	-1.82113	-4.86104
